,precision,recall,thresholds
97,0.12083333333333333,0.7435897435897436,-0.8407939573092958
98,0.12133891213389121,0.7435897435897436,-0.8389781963202775
99,0.12184873949579832,0.7435897435897436,-0.8378231220278508
100,0.12236286919831224,0.7435897435897436,-0.8373747282422549
101,0.11864406779661017,0.717948717948718,-0.836774891691266
102,0.11914893617021277,0.717948717948718,-0.836688130071943
103,0.11965811965811966,0.717948717948718,-0.8365134688141157
104,0.12017167381974249,0.717948717948718,-0.8362266885270807
105,0.1206896551724138,0.717948717948718,-0.8358670111967567
106,0.12121212121212122,0.717948717948718,-0.8352379165027507
107,0.12173913043478261,0.717948717948718,-0.8339644885884155
108,0.1222707423580786,0.717948717948718,-0.8339261421486147
109,0.12280701754385964,0.717948717948718,-0.8329799152143048
110,0.12334801762114538,0.717948717948718,-0.8320211179367519
111,0.12389380530973451,0.717948717948718,-0.831160996527794
112,0.12444444444444444,0.717948717948718,-0.8306682759783521
113,0.125,0.717948717948718,-0.8275236428340483
114,0.12556053811659193,0.717948717948718,-0.8265971715180194
115,0.12612612612612611,0.717948717948718,-0.8236390979208926
116,0.12727272727272726,0.717948717948718,-0.822954293863733
117,0.1278538812785388,0.717948717948718,-0.8227796326059057
118,0.12844036697247707,0.717948717948718,-0.8226545245467819
119,0.12903225806451613,0.717948717948718,-0.8219051154982003
120,0.12962962962962962,0.717948717948718,-0.8189345134590708
121,0.13023255813953488,0.717948717948718,-0.8187299057034739
122,0.1308411214953271,0.717948717948718,-0.8153134834533046
123,0.13145539906103287,0.717948717948718,-0.8146192001275937
124,0.1320754716981132,0.717948717948718,-0.8124058267588609
125,0.1346153846153846,0.717948717948718,-0.8115463614438737
126,0.13526570048309178,0.717948717948718,-0.8115080150040729
127,0.13592233009708737,0.717948717948718,-0.8099647583356455
128,0.13658536585365855,0.717948717948718,-0.8094967345562415
129,0.13725490196078433,0.717948717948718,-0.809035012871342
130,0.13793103448275862,0.717948717948718,-0.8073895195583242
131,0.13861386138613863,0.717948717948718,-0.8068051580326027
132,0.13930348258706468,0.717948717948718,-0.8067066001832067
133,0.14,0.717948717948718,-0.8057861361142808
134,0.1407035175879397,0.717948717948718,-0.8053909073188887
135,0.1414141414141414,0.717948717948718,-0.8046388955855893
136,0.14213197969543148,0.717948717948718,-0.8044928154240637
137,0.14285714285714285,0.717948717948718,-0.8043882562347927
138,0.14358974358974358,0.717948717948718,-0.8043781874950714
139,0.14432989690721648,0.717948717948718,-0.8038100915550043
140,0.14507772020725387,0.717948717948718,-0.8032608090642991
141,0.14583333333333334,0.717948717948718,-0.8025397387554386
142,0.14659685863874344,0.717948717948718,-0.8021671977106609
143,0.14736842105263157,0.717948717948718,-0.8019270503321348
144,0.14814814814814814,0.717948717948718,-0.8018284924827389
145,0.14893617021276595,0.717948717948718,-0.8015802367162649
146,0.1443850267379679,0.6923076923076923,-0.8012966627943722
147,0.14516129032258066,0.6923076923076923,-0.8008515048463429
148,0.14594594594594595,0.6923076923076923,-0.7991653366416157
149,0.14673913043478262,0.6923076923076923,-0.7988005349889626
150,0.14754098360655737,0.6923076923076923,-0.7981097856528302
151,0.14835164835164835,0.6923076923076923,-0.7980714392130294
152,0.14917127071823205,0.6923076923076923,-0.7980230240335072
153,0.15,0.6923076923076923,-0.7963835931000064
154,0.15083798882681565,0.6923076923076923,-0.7956468522598207
155,0.14606741573033707,0.6666666666666666,-0.795261036110179
156,0.14689265536723164,0.6666666666666666,-0.792010026407267
157,0.14772727272727273,0.6666666666666666,-0.7910778544624376
158,0.14857142857142858,0.6666666666666666,-0.78907981911981
159,0.14942528735632185,0.6666666666666666,-0.7884326467158186
160,0.15028901734104047,0.6666666666666666,-0.7873111690525113
161,0.1511627906976744,0.6666666666666666,-0.7862616990288719
162,0.15204678362573099,0.6666666666666666,-0.7849739918824571
163,0.15294117647058825,0.6666666666666666,-0.7832962145091554
164,0.15384615384615385,0.6666666666666666,-0.782656727260563
165,0.15476190476190477,0.6666666666666666,-0.7809270717968967
166,0.15568862275449102,0.6666666666666666,-0.7806085358811062
167,0.1566265060240964,0.6666666666666666,-0.7803851733688087
168,0.15757575757575756,0.6666666666666666,-0.7799832284469094
169,0.15853658536585366,0.6666666666666666,-0.7792582838367964
170,0.15950920245398773,0.6666666666666666,-0.778754428452287
171,0.16049382716049382,0.6666666666666666,-0.778510169999087
172,0.15527950310559005,0.6410256410256411,-0.7782441603374926
173,0.15625,0.6410256410256411,-0.7781855852590226
174,0.15723270440251572,0.6410256410256411,-0.778080705838568
175,0.15822784810126583,0.6410256410256411,-0.778076594763894
176,0.1592356687898089,0.6410256410256411,-0.7771198758573136
177,0.16025641025641027,0.6410256410256411,-0.776271226329462
178,0.16129032258064516,0.6410256410256411,-0.7755564817094435
179,0.16233766233766234,0.6410256410256411,-0.773915323285591
180,0.16339869281045752,0.6410256410256411,-0.772693730433157
181,0.15789473684210525,0.6153846153846154,-0.7726100439286038
182,0.15894039735099338,0.6153846153846154,-0.7719249597314067
183,0.16,0.6153846153846154,-0.771834379019586
184,0.15436241610738255,0.5897435897435898,-0.7717332275324028
185,0.1554054054054054,0.5897435897435898,-0.7711167164128135
186,0.1564625850340136,0.5897435897435898,-0.7699941594229861
187,0.1506849315068493,0.5641025641025641,-0.7692702941393932
188,0.15172413793103448,0.5641025641025641,-0.768610246178809
189,0.1527777777777778,0.5641025641025641,-0.7676765129399302
190,0.15384615384615385,0.5641025641025641,-0.767606124796426
191,0.15492957746478872,0.5641025641025641,-0.7666233455354673
192,0.15602836879432624,0.5641025641025641,-0.7656287034216352
193,0.15714285714285714,0.5641025641025641,-0.7655564979087938
194,0.15827338129496402,0.5641025641025641,-0.7629691712432927
195,0.15942028985507245,0.5641025641025641,-0.7623202047261493
196,0.16058394160583941,0.5641025641025641,-0.761889777694348
197,0.15441176470588236,0.5384615384615384,-0.7610843178960924
198,0.15555555555555556,0.5384615384615384,-0.7604134231455634
199,0.14925373134328357,0.5128205128205128,-0.7598527839663796
200,0.15037593984962405,0.5128205128205128,-0.7595907716180591
201,0.15151515151515152,0.5128205128205128,-0.7588097148308862
202,0.15267175572519084,0.5128205128205128,-0.756833294317676
203,0.15384615384615385,0.5128205128205128,-0.75679043725493
204,0.15503875968992248,0.5128205128205128,-0.7563234375932916
205,0.15625,0.5128205128205128,-0.7561013560826115
206,0.15748031496062992,0.5128205128205128,-0.7559114120895316
207,0.15079365079365079,0.48717948717948717,-0.7543069431499289
208,0.152,0.48717948717948717,-0.7532739545962958
209,0.1532258064516129,0.48717948717948717,-0.7517080337715913
210,0.15447154471544716,0.48717948717948717,-0.7486962056839492
211,0.1557377049180328,0.48717948717948717,-0.7484738440332321
212,0.15702479338842976,0.48717948717948717,-0.7471784198987297
213,0.15833333333333333,0.48717948717948717,-0.7451949680206508
214,0.15966386554621848,0.48717948717948717,-0.7435072472230898
215,0.16101694915254236,0.48717948717948717,-0.7396658159183799
216,0.1623931623931624,0.48717948717948717,-0.7344886536875933
217,0.16379310344827586,0.48717948717948717,-0.7341523320439937
218,0.16521739130434782,0.48717948717948717,-0.7312405642748757
219,0.16666666666666666,0.48717948717948717,-0.725668173248697
220,0.168141592920354,0.48717948717948717,-0.7255047187497726
221,0.16071428571428573,0.46153846153846156,-0.721348748842546
222,0.16216216216216217,0.46153846153846156,-0.7200235767096769
223,0.15454545454545454,0.4358974358974359,-0.7176117104884858
224,0.1559633027522936,0.4358974358974359,-0.7170367945405122
225,0.1574074074074074,0.4358974358974359,-0.7154546155354341
226,0.1588785046728972,0.4358974358974359,-0.7129941011632234
227,0.16037735849056603,0.4358974358974359,-0.7124905114350194
228,0.1619047619047619,0.4358974358974359,-0.712185565862454
229,0.16346153846153846,0.4358974358974359,-0.7103552702413657
230,0.1650485436893204,0.4358974358974359,-0.7080214971059778
231,0.16666666666666666,0.4358974358974359,-0.7078919043216868
232,0.16831683168316833,0.4358974358974359,-0.707115725962982
233,0.17,0.4358974358974359,-0.7056809145372763
234,0.1717171717171717,0.4358974358974359,-0.7048458290267791
235,0.17346938775510204,0.4358974358974359,-0.7017608300011915
236,0.17525773195876287,0.4358974358974359,-0.7016967206960066
237,0.17708333333333334,0.4358974358974359,-0.7015472328323932
238,0.17894736842105263,0.4358974358974359,-0.6994066426055331
239,0.18085106382978725,0.4358974358974359,-0.698838692974021
240,0.1827956989247312,0.4358974358974359,-0.6983377030385608
241,0.18478260869565216,0.4358974358974359,-0.6980275039052338
242,0.18681318681318682,0.4358974358974359,-0.6977929863795552
243,0.18888888888888888,0.4358974358974359,-0.6938826786010155
244,0.19101123595505617,0.4358974358974359,-0.6922408640831922
245,0.19318181818181818,0.4358974358974359,-0.6914306367285474
246,0.19540229885057472,0.4358974358974359,-0.6893154216609393
247,0.19767441860465115,0.4358974358974359,-0.6889109594168094
248,0.2,0.4358974358974359,-0.6878019933240557
249,0.20238095238095238,0.4358974358974359,-0.6877014616106464
250,0.20481927710843373,0.4358974358974359,-0.6858218832986194
251,0.2073170731707317,0.4358974358974359,-0.6840037387252785
252,0.20987654320987653,0.4358974358974359,-0.6836096010086047
253,0.2125,0.4358974358974359,-0.6792025522989279
254,0.21518987341772153,0.4358974358974359,-0.6786432173775465
255,0.21794871794871795,0.4358974358974359,-0.6775411715144638
256,0.22077922077922077,0.4358974358974359,-0.6761831025536068
257,0.2236842105263158,0.4358974358974359,-0.6750234916295829
258,0.21333333333333335,0.41025641025641024,-0.6730913870633596
259,0.21621621621621623,0.41025641025641024,-0.6709036605795243
260,0.2191780821917808,0.41025641025641024,-0.6703464127916479
261,0.2222222222222222,0.41025641025641024,-0.6659894140218884
262,0.22535211267605634,0.41025641025641024,-0.6634449211629483
263,0.22857142857142856,0.41025641025641024,-0.6612426958604566
264,0.2318840579710145,0.41025641025641024,-0.6596172639290573
265,0.23529411764705882,0.41025641025641024,-0.6578066933412331
266,0.23880597014925373,0.41025641025641024,-0.6561729047723582
267,0.24242424242424243,0.41025641025641024,-0.6531679456749476
268,0.23076923076923078,0.38461538461538464,-0.6450075131966356
269,0.234375,0.38461538461538464,-0.6438608048495541
270,0.23809523809523808,0.38461538461538464,-0.6388060633064744
271,0.24193548387096775,0.38461538461538464,-0.6380411283444195
272,0.2459016393442623,0.38461538461538464,-0.6377804320960406
273,0.25,0.38461538461538464,-0.6358468132185501
274,0.2542372881355932,0.38461538461538464,-0.6332600880236073
275,0.25862068965517243,0.38461538461538464,-0.6319308667774887
276,0.24561403508771928,0.358974358974359,-0.6305863640314814
277,0.25,0.358974358974359,-0.6305313066862644
278,0.23636363636363636,0.3333333333333333,-0.630143119604838
279,0.2222222222222222,0.3076923076923077,-0.6294810831738812
280,0.22641509433962265,0.3076923076923077,-0.6275968372874157
281,0.23076923076923078,0.3076923076923077,-0.626829733994321
282,0.21568627450980393,0.28205128205128205,-0.6249827123684425
283,0.22,0.28205128205128205,-0.6235917020414384
284,0.22448979591836735,0.28205128205128205,-0.6164911603999232
285,0.22916666666666666,0.28205128205128205,-0.6156455414437939
286,0.23404255319148937,0.28205128205128205,-0.6152102732825351
287,0.21739130434782608,0.2564102564102564,-0.613976802915324
288,0.2222222222222222,0.2564102564102564,-0.6138033541574087
289,0.22727272727272727,0.2564102564102564,-0.6026825561254345
290,0.23255813953488372,0.2564102564102564,-0.5995940001899706
291,0.23809523809523808,0.2564102564102564,-0.589470120830109
292,0.21951219512195122,0.23076923076923078,-0.5884135446435441
293,0.225,0.23076923076923078,-0.5868914078741932
294,0.23076923076923078,0.23076923076923078,-0.5802821402751263
295,0.21052631578947367,0.20512820512820512,-0.5679680450469845
296,0.21621621621621623,0.20512820512820512,-0.559073844423693
297,0.2222222222222222,0.20512820512820512,-0.5584593400623018
298,0.2,0.1794871794871795,-0.5548934814046765
299,0.20588235294117646,0.1794871794871795,-0.554558170165793
300,0.18181818181818182,0.15384615384615385,-0.5538785169073761
301,0.1875,0.15384615384615385,-0.5536060125867852
302,0.1935483870967742,0.15384615384615385,-0.5526981320922761
303,0.2,0.15384615384615385,-0.5448232151557071
304,0.20689655172413793,0.15384615384615385,-0.5402787608502172
305,0.21428571428571427,0.15384615384615385,-0.531537082642436
306,0.2222222222222222,0.15384615384615385,-0.5253613766815717
307,0.23076923076923078,0.15384615384615385,-0.5244876534541025
308,0.24,0.15384615384615385,-0.5232325053449485
309,0.20833333333333334,0.1282051282051282,-0.5164321421238413
310,0.21739130434782608,0.1282051282051282,-0.5153542130537269
311,0.18181818181818182,0.10256410256410256,-0.5146540641426408
312,0.19047619047619047,0.10256410256410256,-0.5064952719033416
313,0.2,0.10256410256410256,-0.5008593187168882
314,0.21052631578947367,0.10256410256410256,-0.498312399540329
315,0.2222222222222222,0.10256410256410256,-0.48996489680641286
316,0.23529411764705882,0.10256410256410256,-0.48274533985889756
317,0.25,0.10256410256410256,-0.47974181786024106
318,0.26666666666666666,0.10256410256410256,-0.4724276343467736
319,0.2857142857142857,0.10256410256410256,-0.4380794939426955
320,0.3076923076923077,0.10256410256410256,-0.41665123644495217
321,0.3333333333333333,0.10256410256410256,-0.4030089311355709
322,0.36363636363636365,0.10256410256410256,-0.3982809710947919
323,0.4,0.10256410256410256,-0.3798300241399035
324,0.4444444444444444,0.10256410256410256,-0.36849304553055384
325,0.5,0.10256410256410256,-0.3551566353469545
326,0.5714285714285714,0.10256410256410256,-0.32582396829937044
327,0.6666666666666666,0.10256410256410256,-0.04899504159128237
328,0.6,0.07692307692307693,-0.013583740230491081
329,0.5,0.05128205128205128,0.08467050701331161
330,0.3333333333333333,0.02564102564102564,0.08705044906812265
331,0.5,0.02564102564102564,0.14958455191426315
332,1.0,0.02564102564102564,0.1699404979607607
333,1.0,0.0,1.0
